# x, y, theta, v_l, v_r
312.38, 3019.11, -0.014, 100.00, 0.00
312.38, 3019.11, -0.014, 0.00, 0.00
312.38, 3019.11, -0.014, 0.00, 0.00
312.81, 3019.69, 0.986, 0.00, 100.00
313.23, 3019.56, -0.014, 100.00, 0.00
314.23, 3019.55, -0.014, 100.00, 100.00
314.23, 3019.55, -0.014, 0.00, 0.00
314.23, 3019.55, -0.014, 0.00, 0.00
314.65, 3020.13, 0.986, 0.00, 100.00
315.20, 3020.96, 0.986, 100.00, 100.00
315.63, 3020.83, -0.014, 100.00, 0.00
315.63, 3020.83, -0.014, 0.00, 0.00
315.63, 3020.83, -0.014, 0.00, 0.00
315.63, 3020.83, -0.014, 0.00, 0.00
316.05, 3020.24, -1.014, 100.00, 0.00
316.07, 3019.74, -2.014, 100.00, 0.00
316.10, 3019.28, -1.014, 0.00, 100.00
316.52, 3019.40, -0.014, 0.00, 100.00
316.94, 3018.81, -1.014, 100.00, 0.00
316.96, 3018.31, -2.014, 100.00, 0.00
316.96, 3018.31, -2.014, 0.00, 0.00
316.96, 3018.31, -2.014, 0.00, 0.00
316.54, 3017.41, -2.014, 100.00, 100.00
316.11, 3016.50, -2.014, 100.00, 100.00
316.11, 3016.50, -2.014, 0.00, 0.00
316.11, 3016.50, -2.014, 0.00, 0.00
315.68, 3015.60, -2.014, 100.00, 100.00
315.25, 3014.70, -2.014, 100.00, 100.00
315.25, 3014.70, -2.014, 0.00, 0.00
315.25, 3014.70, -2.014, 0.00, 0.00
315.28, 3014.24, -1.014, 0.00, 100.00
315.81, 3013.39, -1.014, 100.00, 100.00
315.83, 3012.89, -2.014, 100.00, 0.00
315.45, 3012.94, -3.014, 100.00, 0.00
315.45, 3012.94, -3.014, 0.00, 0.00
315.45, 3012.94, -3.014, 0.00, 0.00
315.06, 3012.33, -2.014, 0.00, 100.00
314.63, 3011.42, -2.014, 100.00, 100.00
314.24, 3011.47, -3.014, 100.00, 0.00
314.24, 3011.47, -3.014, 0.00, 0.00
314.24, 3011.47, -3.014, 0.00, 0.00
313.85, 3010.86, -2.014, 0.00, 100.00
313.85, 3010.86, -2.014, 0.00, 0.00
313.85, 3010.86, -2.014, 0.00, 0.00
313.42, 3009.96, -2.014, 100.00, 100.00
313.42, 3009.96, -2.014, 0.00, 0.00
313.42, 3009.96, -2.014, 0.00, 0.00
313.45, 3009.50, -1.014, 0.00, 100.00
313.98, 3008.65, -1.014, 100.00, 100.00
313.98, 3008.65, -1.014, 0.00, 0.00
314.40, 3008.77, -0.014, 0.00, 100.00
314.40, 3008.77, -0.014, 0.00, 0.00
314.40, 3008.77, -0.014, 0.00, 0.00
314.40, 3008.77, -0.014, 0.00, 0.00
314.82, 3009.35, 0.986, 0.00, 100.00
314.82, 3009.35, 0.986, 0.00, 0.00
314.86, 3009.86, 1.986, 0.00, 100.00
314.90, 3010.30, 0.986, 100.00, 0.00
314.90, 3010.30, 0.986, 0.00, 0.00
314.90, 3010.30, 0.986, 0.00, 0.00
315.45, 3011.14, 0.986, 100.00, 100.00
315.45, 3011.14, 0.986, 0.00, 0.00
315.45, 3011.14, 0.986, 0.00, 0.00
315.45, 3011.14, 0.986, 0.00, 0.00
315.45, 3011.14, 0.986, 0.00, 0.00
315.45, 3011.14, 0.986, 0.00, 0.00
316.01, 3011.97, 0.986, 100.00, 100.00
316.01, 3011.97, 0.986, 0.00, 0.00
316.01, 3011.97, 0.986, 0.00, 0.00
316.01, 3011.97, 0.986, 0.00, 0.00
316.56, 3012.81, 0.986, 100.00, 100.00
316.56, 3012.81, 0.986, 0.00, 0.00
316.56, 3012.81, 0.986, 0.00, 0.00
316.98, 3012.67, -0.014, 100.00, 0.00
316.98, 3012.67, -0.014, 0.00, 0.00
317.41, 3013.25, 0.986, 0.00, 100.00
317.41, 3013.25, 0.986, 0.00, 0.00
317.41, 3013.25, 0.986, 0.00, 0.00
317.41, 3013.25, 0.986, 0.00, 0.00
317.83, 3013.12, -0.014, 100.00, 0.00
318.83, 3013.11, -0.014, 100.00, 100.00
318.83, 3013.11, -0.014, 0.00, 0.00
319.25, 3013.69, 0.986, 0.00, 100.00
319.29, 3014.20, 1.986, 0.00, 100.00
319.29, 3014.20, 1.986, 0.00, 0.00
318.91, 3014.17, 2.986, 0.00, 100.00
318.91, 3014.17, 2.986, 0.00, 0.00
318.91, 3014.17, 2.986, 0.00, 0.00
317.93, 3014.33, 2.986, 100.00, 100.00
317.55, 3014.94, 1.986, 100.00, 0.00
317.55, 3014.94, 1.986, 0.00, 0.00
317.55, 3014.94, 1.986, 0.00, 0.00
317.14, 3015.85, 1.986, 100.00, 100.00
316.74, 3016.77, 1.986, 100.00, 100.00
316.74, 3016.77, 1.986, 0.00, 0.00
316.33, 3017.68, 1.986, 100.00, 100.00
315.93, 3018.60, 1.986, 100.00, 100.00
315.93, 3018.60, 1.986, 0.00, 0.00
315.93, 3018.60, 1.986, 0.00, 0.00
315.53, 3019.51, 1.986, 100.00, 100.00
315.53, 3019.51, 1.986, 0.00, 0.00
315.53, 3019.51, 1.986, 0.00, 0.00
315.57, 3019.96, 0.986, 100.00, 0.00
315.99, 3019.83, -0.014, 100.00, 0.00
316.41, 3019.24, -1.014, 100.00, 0.00
316.41, 3019.24, -1.014, 0.00, 0.00
316.44, 3018.74, -2.014, 100.00, 0.00
316.44, 3018.74, -2.014, 0.00, 0.00
316.46, 3018.28, -1.014, 0.00, 100.00
316.46, 3018.28, -1.014, 0.00, 0.00
316.46, 3018.28, -1.014, 0.00, 0.00
316.46, 3018.28, -1.014, 0.00, 0.00
316.46, 3018.28, -1.014, 0.00, 0.00
316.88, 3018.40, -0.014, 0.00, 100.00
316.88, 3018.40, -0.014, 0.00, 0.00
317.88, 3018.38, -0.014, 100.00, 100.00
318.88, 3018.37, -0.014, 100.00, 100.00
319.30, 3018.95, 0.986, 0.00, 100.00
319.30, 3018.95, 0.986, 0.00, 0.00
319.30, 3018.95, 0.986, 0.00, 0.00
319.86, 3019.78, 0.986, 100.00, 100.00
320.41, 3020.62, 0.986, 100.00, 100.00
320.96, 3021.45, 0.986, 100.00, 100.00
321.51, 3022.29, 0.986, 100.00, 100.00
322.06, 3023.12, 0.986, 100.00, 100.00
322.61, 3023.96, 0.986, 100.00, 100.00
323.17, 3024.79, 0.986, 100.00, 100.00
323.72, 3025.62, 0.986, 100.00, 100.00
324.27, 3026.46, 0.986, 100.00, 100.00
324.82, 3027.29, 0.986, 100.00, 100.00
325.37, 3028.13, 0.986, 100.00, 100.00
325.92, 3028.96, 0.986, 100.00, 100.00
326.48, 3029.79, 0.986, 100.00, 100.00
327.03, 3030.63, 0.986, 100.00, 100.00
327.58, 3031.46, 0.986, 100.00, 100.00
328.13, 3032.30, 0.986, 100.00, 100.00
328.68, 3033.13, 0.986, 100.00, 100.00
329.23, 3033.96, 0.986, 100.00, 100.00
329.79, 3034.80, 0.986, 100.00, 100.00
330.34, 3035.63, 0.986, 100.00, 100.00
330.89, 3036.47, 0.986, 100.00, 100.00
331.44, 3037.30, 0.986, 100.00, 100.00
331.99, 3038.13, 0.986, 100.00, 100.00
332.54, 3038.97, 0.986, 100.00, 100.00
333.10, 3039.80, 0.986, 100.00, 100.00
333.65, 3040.64, 0.986, 100.00, 100.00
334.20, 3041.47, 0.986, 100.00, 100.00
334.75, 3042.30, 0.986, 100.00, 100.00
335.30, 3043.14, 0.986, 100.00, 100.00
335.85, 3043.97, 0.986, 100.00, 100.00
335.85, 3043.97, 1.016, -1.47, 1.47
335.85, 3043.97, 1.045, -1.47, 1.47
335.85, 3043.97, 1.074, -1.47, 1.47
335.85, 3043.97, 1.104, -1.47, 1.47
335.85, 3043.97, 1.133, -1.47, 1.47
335.85, 3043.97, 1.162, -1.47, 1.47
335.85, 3043.97, 1.192, -1.47, 1.47
335.85, 3043.97, 1.221, -1.47, 1.47
335.85, 3043.97, 1.250, -1.47, 1.47
335.85, 3043.97, 1.280, -1.47, 1.47
335.85, 3043.97, 1.309, -1.47, 1.47
335.85, 3043.97, 1.338, -1.47, 1.47
335.85, 3043.97, 1.368, -1.47, 1.47
335.85, 3043.97, 1.397, -1.47, 1.47
335.85, 3043.97, 1.426, -1.47, 1.47
335.85, 3043.97, 1.456, -1.47, 1.47
335.85, 3043.97, 1.485, -1.47, 1.47
335.85, 3043.97, 1.514, -1.47, 1.47
335.85, 3043.97, 1.544, -1.47, 1.47
335.85, 3043.97, 1.573, -1.47, 1.47
335.85, 3043.97, 1.602, -1.47, 1.47
335.85, 3043.97, 1.632, -1.47, 1.47
335.85, 3043.97, 1.661, -1.47, 1.47
335.85, 3043.97, 1.690, -1.47, 1.47
335.85, 3043.97, 1.720, -1.47, 1.47
335.85, 3043.97, 1.749, -1.47, 1.47
335.85, 3043.97, 1.778, -1.47, 1.47
335.85, 3043.97, 1.808, -1.47, 1.47
335.85, 3043.97, 1.837, -1.47, 1.47
335.85, 3043.97, 1.866, -1.47, 1.47
335.85, 3043.97, 1.896, -1.47, 1.47
335.85, 3043.97, 1.925, -1.47, 1.47
335.85, 3043.97, 1.954, -1.47, 1.47
335.85, 3043.97, 1.983, -1.47, 1.47
335.85, 3043.97, 2.013, -1.47, 1.47
335.85, 3043.97, 2.042, -1.47, 1.47
335.85, 3043.97, 2.071, -1.47, 1.47
335.85, 3043.97, 2.101, -1.47, 1.47
335.85, 3043.97, 2.130, -1.47, 1.47
335.85, 3043.97, 2.159, -1.47, 1.47
335.85, 3043.97, 2.189, -1.47, 1.47
335.85, 3043.97, 2.218, -1.47, 1.47
335.85, 3043.97, 2.247, -1.47, 1.47
335.85, 3043.97, 2.277, -1.47, 1.47
335.85, 3043.97, 2.306, -1.47, 1.47
335.85, 3043.97, 2.335, -1.47, 1.47
335.85, 3043.97, 2.365, -1.47, 1.47
335.85, 3043.97, 2.394, -1.47, 1.47
335.85, 3043.97, 2.423, -1.47, 1.47
335.85, 3043.97, 2.453, -1.47, 1.47
335.85, 3043.97, 2.482, -1.47, 1.47
335.85, 3043.97, 2.511, -1.47, 1.47
335.85, 3043.97, 2.511, 0.00, 0.00
335.05, 3044.56, 2.511, 100.00, 100.00
334.24, 3045.15, 2.511, 100.00, 100.00
333.43, 3045.74, 2.511, 100.00, 100.00
332.62, 3046.33, 2.511, 100.00, 100.00
331.82, 3046.92, 2.511, 100.00, 100.00
331.01, 3047.51, 2.511, 100.00, 100.00
330.20, 3048.10, 2.511, 100.00, 100.00
329.39, 3048.69, 2.511, 100.00, 100.00
328.58, 3049.28, 2.511, 100.00, 100.00
327.78, 3049.87, 2.511, 100.00, 100.00
326.97, 3050.46, 2.511, 100.00, 100.00
326.16, 3051.04, 2.511, 100.00, 100.00
326.16, 3051.04, 2.541, -1.47, 1.47
326.16, 3051.04, 2.570, -1.47, 1.47
326.16, 3051.04, 2.599, -1.47, 1.47
326.16, 3051.04, 2.629, -1.47, 1.47
326.16, 3051.04, 2.658, -1.47, 1.47
326.16, 3051.04, 2.687, -1.47, 1.47
326.16, 3051.04, 2.717, -1.47, 1.47
326.16, 3051.04, 2.746, -1.47, 1.47
326.16, 3051.04, 2.775, -1.47, 1.47
326.16, 3051.04, 2.805, -1.47, 1.47
326.16, 3051.04, 2.834, -1.47, 1.47
326.16, 3051.04, 2.863, -1.47, 1.47
326.16, 3051.04, 2.893, -1.47, 1.47
326.16, 3051.04, 2.922, -1.47, 1.47
326.16, 3051.04, 2.951, -1.47, 1.47
326.16, 3051.04, 2.981, -1.47, 1.47
326.16, 3051.04, 3.010, -1.47, 1.47
326.16, 3051.04, 3.039, -1.47, 1.47
326.16, 3051.04, 3.069, -1.47, 1.47
326.16, 3051.04, 3.098, -1.47, 1.47
326.16, 3051.04, 3.127, -1.47, 1.47
326.16, 3051.04, -3.127, -1.47, 1.47
326.16, 3051.04, -3.097, -1.47, 1.47
326.16, 3051.04, -3.068, -1.47, 1.47
326.16, 3051.04, -3.039, -1.47, 1.47
326.16, 3051.04, -3.009, -1.47, 1.47
326.16, 3051.04, -2.980, -1.47, 1.47
326.16, 3051.04, -2.951, -1.47, 1.47
326.16, 3051.04, -2.921, -1.47, 1.47
326.16, 3051.04, -2.892, -1.47, 1.47
326.16, 3051.04, -2.863, -1.47, 1.47
326.16, 3051.04, -2.833, -1.47, 1.47
326.16, 3051.04, -2.804, -1.47, 1.47
326.16, 3051.04, -2.775, -1.47, 1.47
326.16, 3051.04, -2.745, -1.47, 1.47
326.16, 3051.04, -2.716, -1.47, 1.47
326.16, 3051.04, -2.687, -1.47, 1.47
326.16, 3051.04, -2.657, -1.47, 1.47
326.16, 3051.04, -2.628, -1.47, 1.47
326.16, 3051.04, -2.599, -1.47, 1.47
326.16, 3051.04, -2.569, -1.47, 1.47
326.16, 3051.04, -2.540, -1.47, 1.47
326.16, 3051.04, -2.511, -1.47, 1.47
326.16, 3051.04, -2.482, -1.47, 1.47
326.16, 3051.04, -2.452, -1.47, 1.47
326.16, 3051.04, -2.423, -1.47, 1.47
326.16, 3051.04, -2.394, -1.47, 1.47
326.16, 3051.04, -2.364, -1.47, 1.47
326.16, 3051.04, -2.335, -1.47, 1.47
326.16, 3051.04, -2.306, -1.47, 1.47
326.16, 3051.04, -2.276, -1.47, 1.47
326.16, 3051.04, -2.247, -1.47, 1.47
326.16, 3051.04, -2.218, -1.47, 1.47
326.16, 3051.04, -2.188, -1.47, 1.47
325.58, 3050.23, -2.188, 100.00, 100.00
325.00, 3049.41, -2.188, 100.00, 100.00
324.42, 3048.60, -2.188, 100.00, 100.00
323.84, 3047.78, -2.188, 100.00, 100.00
323.27, 3046.97, -2.188, 100.00, 100.00
322.69, 3046.15, -2.188, 100.00, 100.00
322.11, 3045.34, -2.188, 100.00, 100.00
322.11, 3045.34, -2.218, 1.47, -1.47
322.11, 3045.34, -2.247, 1.47, -1.47
322.11, 3045.34, -2.276, 1.47, -1.47
322.11, 3045.34, -2.306, 1.47, -1.47
321.44, 3044.60, -2.306, 100.00, 100.00
320.77, 3043.85, -2.306, 100.00, 100.00
320.10, 3043.11, -2.306, 100.00, 100.00
319.43, 3042.37, -2.306, 100.00, 100.00
318.76, 3041.63, -2.306, 100.00, 100.00
318.09, 3040.89, -2.306, 100.00, 100.00
317.41, 3040.14, -2.306, 100.00, 100.00
316.74, 3039.40, -2.306, 100.00, 100.00
316.07, 3038.66, -2.306, 100.00, 100.00
315.40, 3037.92, -2.306, 100.00, 100.00
314.73, 3037.18, -2.306, 100.00, 100.00
314.06, 3036.43, -2.306, 100.00, 100.00
313.39, 3035.69, -2.306, 100.00, 100.00
312.72, 3034.95, -2.306, 100.00, 100.00
312.27, 3035.17, 2.978, 100.00, 0.00
312.27, 3035.17, 2.978, 0.00, 0.00
311.89, 3035.79, 1.978, 100.00, 0.00
311.50, 3036.70, 1.978, 100.00, 100.00
311.12, 3036.68, 2.978, 0.00, 100.00
310.74, 3037.29, 1.978, 100.00, 0.00
310.74, 3037.29, 1.978, 0.00, 0.00
310.36, 3037.27, 2.978, 0.00, 100.00
309.91, 3036.73, -2.306, 0.00, 100.00
309.24, 3035.99, -2.306, 100.00, 100.00
308.57, 3035.25, -2.306, 100.00, 100.00
308.12, 3035.47, 2.978, 100.00, 0.00
308.12, 3035.47, 2.978, 0.00, 0.00
307.74, 3036.09, 1.978, 100.00, 0.00
307.74, 3036.09, 1.978, 0.00, 0.00
307.36, 3036.06, 2.978, 0.00, 100.00
306.38, 3036.23, 2.978, 100.00, 100.00
306.38, 3036.23, 2.978, 0.00, 0.00
306.00, 3036.84, 1.978, 100.00, 0.00
306.00, 3036.84, 1.978, 0.00, 0.00
306.00, 3036.84, 1.978, 0.00, 0.00
306.00, 3036.84, 1.978, 0.00, 0.00
306.04, 3037.28, 0.978, 100.00, 0.00
306.04, 3037.28, 0.978, 0.00, 0.00
306.04, 3037.28, 0.978, 0.00, 0.00
306.09, 3037.79, 1.978, 0.00, 100.00
305.71, 3037.77, 2.978, 0.00, 100.00
305.71, 3037.77, 2.978, 0.00, 0.00
305.71, 3037.77, 2.978, 0.00, 0.00
304.72, 3037.94, 2.978, 100.00, 100.00
304.35, 3038.55, 1.978, 100.00, 0.00
304.35, 3038.55, 1.978, 0.00, 0.00
304.35, 3038.55, 1.978, 0.00, 0.00
303.97, 3038.53, 2.978, 0.00, 100.00
303.52, 3037.99, -2.306, 0.00, 100.00
303.06, 3038.21, 2.978, 100.00, 0.00
303.06, 3038.21, 2.978, 0.00, 0.00
302.61, 3037.67, -2.306, 0.00, 100.00
301.94, 3036.93, -2.306, 100.00, 100.00
301.94, 3036.93, -2.306, 0.00, 0.00
301.27, 3036.19, -2.306, 100.00, 100.00
301.27, 3036.19, -2.306, 0.00, 0.00
301.16, 3035.63, -1.306, 0.00, 100.00
301.16, 3035.63, -1.306, 0.00, 0.00
301.05, 3035.25, -2.306, 100.00, 0.00
300.59, 3035.48, 2.978, 100.00, 0.00
300.14, 3034.94, -2.306, 0.00, 100.00
300.03, 3034.38, -1.306, 0.00, 100.00
300.29, 3033.41, -1.306, 100.00, 100.00
300.29, 3033.41, -1.306, 0.00, 0.00
300.29, 3033.41, -1.306, 0.00, 0.00
300.62, 3033.35, -0.306, 0.00, 100.00
300.62, 3033.35, -0.306, 0.00, 0.00
301.09, 3033.84, 0.694, 0.00, 100.00
301.56, 3033.53, -0.306, 100.00, 0.00
301.56, 3033.53, -0.306, 0.00, 0.00
301.56, 3033.53, -0.306, 0.00, 0.00
301.56, 3033.53, -0.306, 0.00, 0.00
301.56, 3033.53, -0.306, 0.00, 0.00
301.90, 3032.91, -1.306, 100.00, 0.00
301.90, 3032.91, -1.306, 0.00, 0.00
302.23, 3032.84, -0.306, 0.00, 100.00
302.23, 3032.84, -0.306, 0.00, 0.00
302.23, 3032.84, -0.306, 0.00, 0.00
302.23, 3032.84, -0.306, 0.00, 0.00
303.18, 3032.54, -0.306, 100.00, 100.00
303.18, 3032.54, -0.306, 0.00, 0.00
303.18, 3032.54, -0.306, 0.00, 0.00
303.18, 3032.54, -0.306, 0.00, 0.00
303.18, 3032.54, -0.306, 0.00, 0.00
304.14, 3032.24, -0.306, 100.00, 100.00
304.14, 3032.24, -0.306, 0.00, 0.00
304.14, 3032.24, -0.306, 0.00, 0.00
304.14, 3032.24, -0.306, 0.00, 0.00
304.14, 3032.24, -0.306, 0.00, 0.00
305.09, 3031.94, -0.306, 100.00, 100.00
306.04, 3031.64, -0.306, 100.00, 100.00
306.04, 3031.64, -0.306, 0.00, 0.00
306.04, 3031.64, -0.306, 0.00, 0.00
306.04, 3031.64, -0.306, 0.00, 0.00
306.51, 3032.13, 0.694, 0.00, 100.00
306.69, 3032.72, 1.694, 0.00, 100.00
306.57, 3033.71, 1.694, 100.00, 100.00
306.44, 3034.70, 1.694, 100.00, 100.00
306.44, 3034.70, 1.694, 0.00, 0.00
306.44, 3034.70, 1.694, 0.00, 0.00
306.32, 3035.70, 1.694, 100.00, 100.00
306.32, 3035.70, 1.694, 0.00, 0.00
306.32, 3035.70, 1.694, 0.00, 0.00
306.50, 3035.99, 0.694, 100.00, 0.00
306.50, 3035.99, 0.694, 0.00, 0.00
306.50, 3035.99, 0.694, 0.00, 0.00
306.50, 3035.99, 0.694, 0.00, 0.00
306.50, 3035.99, 0.694, 0.00, 0.00
306.67, 3036.59, 1.694, 0.00, 100.00
306.39, 3036.74, 2.694, 0.00, 100.00
306.39, 3036.74, 2.694, 0.00, 0.00
305.49, 3037.17, 2.694, 100.00, 100.00
304.59, 3037.61, 2.694, 100.00, 100.00
304.31, 3038.23, 1.694, 100.00, 0.00
304.03, 3038.39, 2.694, 0.00, 100.00
303.13, 3038.82, 2.694, 100.00, 100.00
302.23, 3039.25, 2.694, 100.00, 100.00
301.32, 3039.68, 2.694, 100.00, 100.00
300.85, 3039.25, -2.589, 0.00, 100.00
299.99, 3038.73, -2.589, 100.00, 100.00
299.52, 3039.11, 2.694, 100.00, 0.00
299.04, 3038.68, -2.589, 0.00, 100.00
298.19, 3038.15, -2.589, 100.00, 100.00
298.19, 3038.15, -2.589, 0.00, 0.00
298.19, 3038.15, -2.589, 0.00, 0.00
297.71, 3038.53, 2.694, 100.00, 0.00
297.71, 3038.53, 2.694, 0.00, 0.00
297.23, 3038.10, -2.589, 0.00, 100.00
297.23, 3038.10, -2.589, 0.00, 0.00
296.38, 3037.58, -2.589, 100.00, 100.00
295.90, 3037.96, 2.694, 100.00, 0.00
295.62, 3038.58, 1.694, 100.00, 0.00
295.34, 3038.73, 2.694, 0.00, 100.00
295.06, 3039.36, 1.694, 100.00, 0.00
295.06, 3039.36, 1.694, 0.00, 0.00
295.06, 3039.36, 1.694, 0.00, 0.00
295.23, 3039.66, 0.694, 100.00, 0.00
295.70, 3039.35, -0.306, 100.00, 0.00
295.70, 3039.35, -0.306, 0.00, 0.00
295.70, 3039.35, -0.306, 0.00, 0.00
295.70, 3039.35, -0.306, 0.00, 0.00
296.18, 3039.84, 0.694, 0.00, 100.00
296.35, 3040.44, 1.694, 0.00, 100.00
296.35, 3040.44, 1.694, 0.00, 0.00
296.23, 3041.43, 1.694, 100.00, 100.00
296.23, 3041.43, 1.694, 0.00, 0.00
296.23, 3041.43, 1.694, 0.00, 0.00
296.40, 3041.73, 0.694, 100.00, 0.00
296.40, 3041.73, 0.694, 0.00, 0.00
296.40, 3041.73, 0.694, 0.00, 0.00
296.40, 3041.73, 0.694, 0.00, 0.00
296.58, 3042.32, 1.694, 0.00, 100.00
296.30, 3042.47, 2.694, 0.00, 100.00
296.30, 3042.47, 2.694, 0.00, 0.00
296.30, 3042.47, 2.694, 0.00, 0.00
295.82, 3042.04, -2.589, 0.00, 100.00
294.97, 3041.52, -2.589, 100.00, 100.00
294.97, 3041.52, -2.589, 0.00, 0.00
294.12, 3040.99, -2.589, 100.00, 100.00
293.64, 3041.37, 2.694, 100.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
293.64, 3041.37, 2.694, 0.00, 0.00
292.74, 3041.80, 2.694, 100.00, 100.00
291.84, 3042.24, 2.694, 100.00, 100.00
290.94, 3042.67, 2.694, 100.00, 100.00
290.94, 3042.67, 2.694, 0.00, 0.00
290.46, 3042.24, -2.589, 0.00, 100.00
290.22, 3041.63, -1.589, 0.00, 100.00
290.22, 3041.63, -1.589, 0.00, 0.00
290.22, 3041.63, -1.589, 0.00, 0.00
290.44, 3041.39, -0.589, 0.00, 100.00
291.27, 3040.83, -0.589, 100.00, 100.00
292.11, 3040.28, -0.589, 100.00, 100.00
292.33, 3039.66, -1.589, 100.00, 0.00
292.33, 3039.66, -1.589, 0.00, 0.00
292.33, 3039.66, -1.589, 0.00, 0.00
292.31, 3038.66, -1.589, 100.00, 100.00
292.07, 3038.45, -2.589, 100.00, 0.00
292.07, 3038.45, -2.589, 0.00, 0.00
291.22, 3037.92, -2.589, 100.00, 100.00
291.22, 3037.92, -2.589, 0.00, 0.00
290.98, 3037.31, -1.589, 0.00, 100.00
291.21, 3037.07, -0.589, 0.00, 100.00
291.21, 3037.07, -0.589, 0.00, 0.00
291.21, 3037.07, -0.589, 0.00, 0.00
291.21, 3037.07, -0.589, 0.00, 0.00
291.43, 3036.46, -1.589, 100.00, 0.00
291.19, 3036.24, -2.589, 100.00, 0.00
291.19, 3036.24, -2.589, 0.00, 0.00
291.19, 3036.24, -2.589, 0.00, 0.00
290.95, 3035.62, -1.589, 0.00, 100.00
290.94, 3034.62, -1.589, 100.00, 100.00
290.94, 3034.62, -1.589, 0.00, 0.00
290.92, 3033.62, -1.589, 100.00, 100.00
290.92, 3033.62, -1.589, 0.00, 0.00
290.92, 3033.62, -1.589, 0.00, 0.00
291.14, 3033.39, -0.589, 0.00, 100.00
291.14, 3033.39, -0.589, 0.00, 0.00
291.14, 3033.39, -0.589, 0.00, 0.00
291.62, 3033.75, 0.411, 0.00, 100.00
292.53, 3034.15, 0.411, 100.00, 100.00
292.53, 3034.15, 0.411, 0.00, 0.00
292.83, 3034.77, 1.411, 0.00, 100.00
292.83, 3034.77, 1.411, 0.00, 0.00
293.12, 3034.90, 0.411, 100.00, 0.00
293.42, 3035.53, 1.411, 0.00, 100.00
293.42, 3035.53, 1.411, 0.00, 0.00
293.42, 3035.53, 1.411, 0.00, 0.00
293.57, 3036.52, 1.411, 100.00, 100.00
293.57, 3036.52, 1.411, 0.00, 0.00
293.57, 3036.52, 1.411, 0.00, 0.00
293.57, 3036.52, 1.411, 0.00, 0.00
293.57, 3036.52, 1.411, 0.00, 0.00
293.57, 3036.52, 1.411, 0.00, 0.00
293.73, 3037.50, 1.411, 100.00, 100.00
293.73, 3037.50, 1.411, 0.00, 0.00
293.89, 3038.49, 1.411, 100.00, 100.00
294.19, 3038.62, 0.411, 100.00, 0.00
294.19, 3038.62, 0.411, 0.00, 0.00
294.19, 3038.62, 0.411, 0.00, 0.00
295.10, 3039.02, 0.411, 100.00, 100.00
295.10, 3039.02, 0.411, 0.00, 0.00
295.10, 3039.02, 0.411, 0.00, 0.00
295.40, 3039.65, 1.411, 0.00, 100.00
295.24, 3039.97, 2.411, 0.00, 100.00
295.24, 3039.97, 2.411, 0.00, 0.00
295.24, 3039.97, 2.411, 0.00, 0.00
294.49, 3040.63, 2.411, 100.00, 100.00
